player_id,current_team,first_name,last_name,position,photo,games_played,goals,assists,points,plus_minus,pim,game_winning_goals,ot_goals,shots,shooting_pctg,power_play_goals,power_play_points,shorthanded_goals,shorthanded_points
8483565,29.0,Nick,Blankenburg,D,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8483565.png,6,0,0,0,0,0,0,0,3,0.0,0,0,0,0
8481518,1.0,Nolan,Foote,L,https://assets.nhle.com/mugs/nhl/20232024/NJD/8481518.png,6,1,0,1,2,0,0,0,4,0.25,0,0,0,0
8481517,24.0,Brett,Leason,R,https://assets.nhle.com/mugs/nhl/20232024/ANA/8481517.png,58,11,10,21,-5,12,0,0,79,0.139241,0,0,2,2
8477495,16.0,Seth,Jones,D,https://assets.nhle.com/mugs/nhl/20232024/CHI/8477495.png,57,7,22,29,-16,28,3,2,153,0.045752,3,9,0,0
8481521,4.0,Ronnie,Attard,D,https://assets.nhle.com/mugs/nhl/20232024/PHI/8481521.png,10,0,1,1,1,4,0,0,14,0.0,0,0,0,0
8483570,24.0,Ben,Meyers,C,https://assets.nhle.com/mugs/nhl/20232024/ANA/8483570.png,17,1,2,3,-3,2,0,0,12,0.083333,0,0,0,0
8477426,14.0,Nicholas,Paul,L,https://assets.nhle.com/mugs/nhl/20232024/TBL/8477426.png,71,19,19,38,-17,23,2,0,130,0.146154,8,13,0,0
8481524,7.0,Bowen,Byram,D,https://assets.nhle.com/mugs/nhl/20232024/BUF/8481524.png,64,11,15,26,3,40,0,0,78,0.141026,0,0,0,0
8477429,17.0,Andrew,Copp,C,https://assets.nhle.com/mugs/nhl/20232024/DET/8477429.png,71,12,20,32,4,24,3,0,104,0.115385,1,3,1,3
8477425,21.0,Miles,Wood,L,https://assets.nhle.com/mugs/nhl/20232024/COL/8477425.png,67,9,15,24,-2,71,1,0,150,0.06,0,0,1,1
8481527,54.0,Kaedan,Korczak,D,https://assets.nhle.com/mugs/nhl/20232024/VGK/8481527.png,26,1,8,9,12,8,0,0,32,0.03125,0,1,0,0
8481528,7.0,Dylan,Cozens,C,https://assets.nhle.com/mugs/nhl/20232024/BUF/8481528.png,69,15,26,41,-4,33,1,1,177,0.084746,2,10,2,2
8477433,3.0,Ben,Harpur,D,https://assets.nhle.com/mugs/nhl/20232024/NYR/8477433.png,42,1,5,6,0,20,0,0,34,0.029412,0,0,0,0
8481522,7.0,Peyton,Krebs,C,https://assets.nhle.com/mugs/nhl/20232024/BUF/8481522.png,70,4,11,15,5,63,2,0,66,0.060606,0,0,0,0
8477435,5.0,Ryan,Graves,D,https://assets.nhle.com/mugs/nhl/20232024/PIT/8477435.png,69,3,11,14,10,30,1,0,77,0.038961,0,0,0,0
8481532,26.0,Alex,Turcotte,C,https://assets.nhle.com/mugs/nhl/20232024/LAK/8481532.png,20,1,3,4,5,6,0,0,14,0.071429,0,0,0,0
8477497,52.0,Sean,Monahan,C,https://assets.nhle.com/mugs/nhl/20232024/WPG/8477497.png,73,22,29,51,-6,12,4,0,150,0.146667,9,20,2,2
8481533,24.0,Trevor,Zegras,C,https://assets.nhle.com/mugs/nhl/20232024/ANA/8481533.png,21,4,3,7,-5,24,1,0,49,0.081633,1,1,0,0
8481535,23.0,Nils,Hoglander,L,https://assets.nhle.com/mugs/nhl/20232024/VAN/8481535.png,70,22,11,33,20,45,4,0,105,0.209524,0,0,0,0
8481568,16.0,Alex,Vlasic,D,https://assets.nhle.com/mugs/nhl/20232024/CHI/8481568.png,66,2,13,15,-8,39,1,0,60,0.033333,0,2,0,0
8477499,4.0,Rasmus,Ristolainen,D,https://assets.nhle.com/mugs/nhl/20232024/PHI/8477499.png,31,1,3,4,-6,8,0,0,46,0.021739,0,0,0,0
8481537,20.0,Nikita,Okhotiuk,D,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481537.png,47,1,7,8,-23,44,1,0,49,0.020408,0,0,0,0
8477444,55.0,Andre,Burakovsky,L,https://assets.nhle.com/mugs/nhl/20232024/SEA/8477444.png,38,4,8,12,-10,12,1,0,69,0.057971,2,5,0,0
8481541,2.0,Samuel,Bolduc,D,https://assets.nhle.com/mugs/nhl/20232024/NYI/8481541.png,33,1,2,3,-5,6,0,0,29,0.034483,0,0,0,0
8477446,18.0,Michael,McCarron,R,https://assets.nhle.com/mugs/nhl/20232024/NSH/8477446.png,60,11,9,20,5,93,2,0,77,0.142857,0,0,0,0
8471303,,Alexander,Edler,D,https://assets.nhle.com/mugs/nhl/latest/8471303.png,64,2,9,11,-1,34,1,0,56,0.035714,0,0,0,0
8477447,54.0,Shea,Theodore,D,https://assets.nhle.com/mugs/nhl/20232024/VGK/8477447.png,37,5,32,37,3,0,1,0,86,0.05814,2,13,0,0
8481543,19.0,Nikita,Alexandrov,C,https://assets.nhle.com/mugs/nhl/20232024/STL/8481543.png,19,0,1,1,-3,4,0,0,10,0.0,0,0,0,0
8481546,4.0,Cam,York,D,https://assets.nhle.com/mugs/nhl/20232024/PHI/8481546.png,73,9,19,28,-12,42,1,0,114,0.078947,0,6,0,2
8481542,17.0,Moritz,Seider,D,https://assets.nhle.com/mugs/nhl/20232024/DET/8481542.png,72,8,30,38,-6,49,0,0,115,0.069565,3,17,0,1
8477451,30.0,Ryan,Hartman,R,https://assets.nhle.com/mugs/nhl/20232024/MIN/8477451.png,66,18,23,41,5,60,2,0,153,0.117647,5,9,0,0
8481540,8.0,Cole,Caufield,R,https://assets.nhle.com/mugs/nhl/20232024/MTL/8481540.png,71,20,35,55,-6,16,6,3,270,0.074074,8,20,0,0
8477454,22.0,Adam,Erne,L,https://assets.nhle.com/mugs/nhl/20232024/EDM/8477454.png,23,1,1,2,2,9,0,0,13,0.076923,0,0,0,0
8481550,30.0,Adam,Beckman,L,https://assets.nhle.com/mugs/nhl/20232024/MIN/8481550.png,6,0,2,2,1,10,0,0,5,0.0,0,0,0,0
8477456,17.0,J.T.,Compher,L,https://assets.nhle.com/mugs/nhl/20232024/DET/8477456.png,67,16,24,40,-4,34,0,0,91,0.175824,5,9,2,2
8483597,53.0,Milos,Kelemen,L,https://assets.nhle.com/mugs/nhl/20232024/ARI/8483597.png,10,0,1,1,-2,0,0,0,5,0.0,0,0,0,0
8481554,3.0,Kaapo,Kakko,R,https://assets.nhle.com/mugs/nhl/20232024/NYR/8481554.png,51,10,5,15,6,16,2,0,71,0.140845,1,1,0,0
8477450,16.0,Jason,Dickinson,C,https://assets.nhle.com/mugs/nhl/20232024/CHI/8477450.png,72,20,13,33,5,39,4,0,111,0.18018,2,2,0,0
8477460,,Laurent,Dauphin,C,https://assets.nhle.com/mugs/nhl/latest/8477460.png,21,1,0,1,-4,10,0,0,25,0.04,0,0,0,0
8481557,30.0,Matt,Boldy,L,https://assets.nhle.com/mugs/nhl/20232024/MIN/8481557.png,64,24,32,56,6,44,6,1,185,0.12973,8,18,0,0
8477462,24.0,Robert,Hagg,D,https://assets.nhle.com/mugs/nhl/20232024/ANA/8477462.png,5,0,0,0,-4,4,0,0,6,0.0,0,0,0,0
8477463,26.0,Steven,Santini,D,https://assets.nhle.com/mugs/nhl/20232024/LAK/8477463.png,4,0,1,1,0,2,0,0,5,0.0,0,0,0,0
8481560,26.0,Arthur,Kaliyev,R,https://assets.nhle.com/mugs/nhl/20232024/LAK/8481560.png,47,6,8,14,-2,14,0,0,96,0.0625,3,4,0,0
8477464,3.0,Nic,Petan,C,https://assets.nhle.com/mugs/nhl/20232024/NYR/8477464.png,6,0,2,2,-2,2,0,0,11,0.0,0,1,0,0
8481559,1.0,Jack,Hughes,C,https://assets.nhle.com/mugs/nhl/20232024/NJD/8481559.png,57,26,45,71,-11,12,4,2,257,0.101167,9,31,0,0
8477467,55.0,Gustav,Olofsson,D,https://assets.nhle.com/mugs/nhl/20232024/SEA/8477467.png,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0
8479514,16.0,Rem,Pitlick,C,https://assets.nhle.com/mugs/nhl/20232024/CHI/8479514.png,9,0,0,0,-7,2,0,0,13,0.0,0,0,0,0
8481575,9.0,Lassi,Thomson,D,https://assets.nhle.com/mugs/nhl/20232024/OTT/8481575.png,2,0,0,0,-2,4,0,0,1,0.0,0,0,0,0
8479518,25.0,Fredrik,Karlström,C,https://assets.nhle.com/mugs/nhl/20232024/DAL/8479518.png,5,0,0,0,1,0,0,0,6,0.0,0,0,0,0
8477471,9.0,Dillon,Heatherington,D,https://assets.nhle.com/mugs/nhl/20232024/OTT/8477471.png,3,0,0,0,-3,0,0,0,1,0.0,0,0,0,0
8479520,21.0,Brandon,Duhaime,R,https://assets.nhle.com/mugs/nhl/20232024/COL/8479520.png,70,4,6,10,-7,68,0,0,84,0.047619,0,0,1,1
8477505,3.0,Alex,Wennberg,C,https://assets.nhle.com/mugs/nhl/20232024/NYR/8477505.png,69,10,19,29,2,14,4,0,83,0.120482,3,6,1,1
8480762,7.0,Eric,Robinson,L,https://assets.nhle.com/mugs/nhl/20232024/BUF/8480762.png,43,3,7,10,-2,19,1,0,56,0.053571,0,0,0,0
8479523,13.0,Lucas,Carlsson,D,https://assets.nhle.com/mugs/nhl/20232024/FLA/8479523.png,2,0,0,0,-1,2,0,0,2,0.0,0,0,0,0
8477476,21.0,Artturi,Lehkonen,L,https://assets.nhle.com/mugs/nhl/20232024/COL/8477476.png,35,12,13,25,11,12,2,1,79,0.151899,4,9,0,0
8481572,52.0,Ville,Heinola,D,https://assets.nhle.com/mugs/nhl/20232024/WPG/8481572.png,10,0,1,1,-5,2,0,0,5,0.0,0,0,0,0
8477478,54.0,William,Carrier,L,https://assets.nhle.com/mugs/nhl/20232024/VGK/8477478.png,39,6,2,8,3,16,0,0,65,0.092308,0,0,0,0
8477479,10.0,Tyler,Bertuzzi,L,https://assets.nhle.com/mugs/nhl/20232024/TOR/8477479.png,69,16,19,35,-1,33,1,0,133,0.120301,5,6,0,0
8479525,21.0,Ross,Colton,C,https://assets.nhle.com/mugs/nhl/20232024/COL/8479525.png,70,15,21,36,-5,59,2,0,130,0.115385,3,5,0,0
8481577,18.0,Philip,Tomasino,C,https://assets.nhle.com/mugs/nhl/20232024/NSH/8481577.png,41,7,13,20,-6,25,2,0,62,0.112903,0,4,0,0
8477482,16.0,Zachary,Sanford,L,https://assets.nhle.com/mugs/nhl/20232024/CHI/8477482.png,29,0,6,6,0,6,0,0,24,0.0,0,1,0,0
8479526,2.0,Otto,Koivula,L,https://assets.nhle.com/mugs/nhl/20232024/NYI/8479526.png,8,0,2,2,1,4,0,0,5,0.0,0,0,0,0
8481580,15.0,Connor,McMichael,C,https://assets.nhle.com/mugs/nhl/20232024/WSH/8481580.png,69,17,15,32,-13,32,3,0,121,0.140496,2,6,1,2
8481581,25.0,Thomas,Harley,D,https://assets.nhle.com/mugs/nhl/20232024/DAL/8481581.png,70,15,25,40,23,14,3,3,134,0.11194,1,6,1,1
8479533,5.0,Joona,Koppanen,L,https://assets.nhle.com/mugs/nhl/20232024/PIT/8479533.png,4,0,0,0,0,0,0,0,4,0.0,0,0,0,0
8481582,10.0,Nicholas,Robertson,L,https://assets.nhle.com/mugs/nhl/20232024/TOR/8481582.png,47,10,11,21,2,4,1,0,78,0.128205,1,3,0,0
8477488,12.0,Brett,Pesce,D,https://assets.nhle.com/mugs/nhl/20232024/CAR/8477488.png,63,3,10,13,8,18,1,1,100,0.03,0,0,0,0
8479536,52.0,Axel,Jonsson-Fjallby,L,https://assets.nhle.com/mugs/nhl/20232024/WPG/8479536.png,26,2,3,5,6,0,1,0,23,0.086957,0,0,0,0
8481585,18.0,Egor,Afanasyev,L,https://assets.nhle.com/mugs/nhl/20232024/NSH/8481585.png,2,0,0,0,-1,0,0,0,5,0.0,0,0,0,0
8479543,8.0,Michael,Pezzetta,L,https://assets.nhle.com/mugs/nhl/20232024/MTL/8479543.png,50,3,8,11,2,44,1,0,37,0.081081,0,0,0,0
8477492,21.0,Nathan,MacKinnon,C,https://assets.nhle.com/mugs/nhl/20232024/COL/8477492.png,72,45,78,123,31,34,9,2,350,0.128571,10,43,0,0
8477493,13.0,Aleksander,Barkov,C,https://assets.nhle.com/mugs/nhl/20232024/FLA/8477493.png,63,18,49,67,24,20,4,0,170,0.105882,5,28,0,2
8479542,14.0,Brandon,Hagel,L,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479542.png,71,23,41,64,0,67,1,1,158,0.14557,2,7,0,1
8481591,5.0,Sam,Poulin,R,https://assets.nhle.com/mugs/nhl/20232024/PIT/8481591.png,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0
8477496,23.0,Elias,Lindholm,C,https://assets.nhle.com/mugs/nhl/20232024/VAN/8477496.png,71,14,27,41,-13,25,4,0,162,0.08642,5,11,1,2
8483641,,Anton,Levtchi,L,https://assets.nhle.com/mugs/nhl/latest/8483641.png,2,0,0,0,0,0,0,0,1,0.0,0,0,0,0
8477498,22.0,Darnell,Nurse,D,https://assets.nhle.com/mugs/nhl/20232024/EDM/8477498.png,70,9,16,25,1,67,2,1,157,0.057325,1,5,1,1
8479546,6.0,Oskar,Steen,C,https://assets.nhle.com/mugs/nhl/20232024/BOS/8479546.png,34,1,0,1,-2,4,0,0,24,0.041667,0,0,0,0
8477500,2.0,Bo,Horvat,C,https://assets.nhle.com/mugs/nhl/20232024/NYI/8477500.png,70,29,34,63,-2,37,6,3,216,0.134259,9,17,1,2
8477501,21.0,Valeri,Nichushkin,R,https://assets.nhle.com/mugs/nhl/20232024/COL/8477501.png,48,26,24,50,9,20,6,2,147,0.176871,15,20,0,2
8481598,22.0,Philip,Broberg,D,https://assets.nhle.com/mugs/nhl/20232024/EDM/8481598.png,10,0,0,0,-2,0,0,0,4,0.0,0,0,0,0
8477503,10.0,Max,Domi,C,https://assets.nhle.com/mugs/nhl/20232024/TOR/8477503.png,71,8,33,41,4,97,1,0,119,0.067227,1,2,0,0
8475455,52.0,Brenden,Dillon,D,https://assets.nhle.com/mugs/nhl/20232024/WPG/8475455.png,68,8,11,19,18,88,2,0,70,0.114286,0,0,0,0
8477504,52.0,Josh,Morrissey,D,https://assets.nhle.com/mugs/nhl/20232024/WPG/8477504.png,72,8,50,58,26,44,1,0,179,0.044693,1,14,0,0
8481600,13.0,Tobias,Bjornfot,D,https://assets.nhle.com/mugs/nhl/20232024/FLA/8481600.png,4,0,0,0,-2,2,0,0,1,0.0,0,0,0,0
8479550,4.0,Tanner,Laczynski,C,https://assets.nhle.com/mugs/nhl/20232024/PHI/8479550.png,32,2,2,4,-5,2,0,0,23,0.086957,0,0,0,0
8477508,1.0,Curtis,Lazar,C,https://assets.nhle.com/mugs/nhl/20232024/NJD/8477508.png,67,6,18,24,12,39,2,0,72,0.083333,0,0,1,1
8481604,54.0,Pavel,Dorofeyev,L,https://assets.nhle.com/mugs/nhl/20232024/VGK/8481604.png,37,11,7,18,7,6,1,0,76,0.144737,0,0,0,0
8475462,24.0,Radko,Gudas,D,https://assets.nhle.com/mugs/nhl/20232024/ANA/8475462.png,60,6,10,16,12,124,0,0,83,0.072289,0,0,0,1
8481606,26.0,Jordan,Spence,D,https://assets.nhle.com/mugs/nhl/20232024/LAK/8481606.png,60,2,19,21,4,6,0,0,69,0.028986,1,5,0,0
8477511,54.0,Anthony,Mantha,R,https://assets.nhle.com/mugs/nhl/20232024/VGK/8477511.png,66,21,18,39,7,23,0,0,103,0.203883,3,7,0,0
8481601,2.0,Simon,Holmstrom,R,https://assets.nhle.com/mugs/nhl/20232024/NYI/8481601.png,69,13,9,22,-2,12,1,0,63,0.206349,0,0,5,7
8477506,2.0,Ryan,Pulock,D,https://assets.nhle.com/mugs/nhl/20232024/NYI/8477506.png,47,4,10,14,2,12,1,0,78,0.051282,2,4,0,0
8473419,6.0,Brad,Marchand,L,https://assets.nhle.com/mugs/nhl/20232024/BOS/8473419.png,73,27,36,63,5,72,6,2,189,0.142857,7,25,2,2
8477507,23.0,Nikita,Zadorov,D,https://assets.nhle.com/mugs/nhl/20232024/VAN/8477507.png,66,6,12,18,2,98,1,0,77,0.077922,0,0,0,0
8481609,53.0,Vladislav,Kolyachonok,D,https://assets.nhle.com/mugs/nhl/20232024/ARI/8481609.png,1,0,0,0,0,2,0,0,1,0.0,0,0,0,0
8473422,16.0,Nick,Foligno,L,https://assets.nhle.com/mugs/nhl/20232024/CHI/8473422.png,65,16,19,35,-22,55,0,0,132,0.121212,7,14,1,1
8483620,29.0,Marcus,Bjork,D,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8483620.png,33,3,8,11,-9,42,0,0,34,0.088235,1,6,0,0
8477520,,Jean-Sebastien,Dea,C,https://assets.nhle.com/mugs/nhl/latest/8477520.png,4,0,0,0,-2,0,0,0,1,0.0,0,0,0,0
8481617,23.0,Vasily,Podkolzin,R,https://assets.nhle.com/mugs/nhl/20232024/VAN/8481617.png,10,0,1,1,1,2,0,0,13,0.0,0,0,0,0
8481618,8.0,Alex,Newhook,C,https://assets.nhle.com/mugs/nhl/20232024/MTL/8481618.png,44,12,13,25,-9,14,2,0,66,0.181818,2,6,0,0
8479573,26.0,Mikhail,Maltsev,L,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479573.png,5,0,0,0,0,0,0,0,4,0.0,0,0,0,0
8477527,24.0,Ross,Johnston,L,https://assets.nhle.com/mugs/nhl/20232024/ANA/8477527.png,59,1,3,4,-9,111,0,0,40,0.025,0,0,0,0
8481624,23.0,Ilya,Mikheyev,R,https://assets.nhle.com/mugs/nhl/20232024/VAN/8481624.png,68,11,19,30,3,4,1,0,130,0.084615,0,0,0,0
8479576,22.0,Vincent,Desharnais,D,https://assets.nhle.com/mugs/nhl/20232024/EDM/8479576.png,66,1,8,9,4,52,0,0,39,0.025641,0,0,0,1
8479578,13.0,Casey,Fitzgerald,D,https://assets.nhle.com/mugs/nhl/20232024/FLA/8479578.png,27,0,3,3,-2,4,0,0,13,0.0,0,0,0,0
8479580,10.0,Dylan,Gambrell,C,https://assets.nhle.com/mugs/nhl/20232024/TOR/8479580.png,60,4,6,10,-4,35,0,0,46,0.086957,0,0,0,2
8477541,30.0,Dakota,Mermis,D,https://assets.nhle.com/mugs/nhl/20232024/MIN/8477541.png,46,3,5,8,-3,33,0,0,40,0.075,0,0,0,0
8473446,4.0,Erik,Johnson,D,https://assets.nhle.com/mugs/nhl/20232024/PHI/8473446.png,59,3,0,3,-12,24,1,0,51,0.058824,0,0,0,0
8479591,14.0,Michael,Eyssimont,C,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479591.png,70,10,10,20,4,95,2,0,126,0.079365,2,4,0,0
8481641,21.0,Joel,Kiviranta,L,https://assets.nhle.com/mugs/nhl/20232024/COL/8481641.png,52,3,6,9,0,12,0,0,47,0.06383,0,0,0,0
8473449,13.0,Kyle,Okposo,R,https://assets.nhle.com/mugs/nhl/20232024/FLA/8473449.png,64,12,10,22,0,34,0,0,111,0.108108,2,4,1,1
8473453,26.0,Trevor,Lewis,C,https://assets.nhle.com/mugs/nhl/20232024/LAK/8473453.png,71,8,6,14,4,20,2,0,116,0.068966,0,1,1,2
8481649,,Joona,Luoto,L,https://assets.nhle.com/mugs/nhl/latest/8481649.png,7,1,0,1,-7,0,0,0,7,0.142857,0,0,0,0
8479602,7.0,Jeremy,Davies,D,https://assets.nhle.com/mugs/nhl/20232024/BUF/8479602.png,1,0,0,0,0,2,0,0,1,0.0,0,0,0,0
8481592,20.0,Jakob,Pelletier,L,https://assets.nhle.com/mugs/nhl/20232024/CGY/8481592.png,13,1,2,3,1,2,1,0,9,0.111111,0,0,0,0
8481656,15.0,Aliaksei,Protas,C,https://assets.nhle.com/mugs/nhl/20232024/WSH/8481656.png,67,5,23,28,-3,8,1,0,96,0.052083,0,0,0,1
8483630,24.0,Pavol,Regenda,L,https://assets.nhle.com/mugs/nhl/20232024/ANA/8483630.png,5,0,0,0,-1,2,0,0,7,0.0,0,0,0,0
8473473,6.0,Milan,Lucic,L,https://assets.nhle.com/mugs/nhl/20232024/BOS/8473473.png,4,0,2,2,-1,2,0,0,1,0.0,0,0,0,0
8479619,53.0,Michael,Carcone,L,https://assets.nhle.com/mugs/nhl/20232024/ARI/8479619.png,64,19,8,27,-5,31,3,0,98,0.193878,1,2,1,1
8477573,19.0,Nathan,Walker,L,https://assets.nhle.com/mugs/nhl/20232024/STL/8477573.png,35,6,5,11,0,11,0,0,34,0.176471,0,0,0,0
8481596,9.0,Shane,Pinto,C,https://assets.nhle.com/mugs/nhl/20232024/OTT/8481596.png,29,7,14,21,7,4,1,1,83,0.084337,3,5,0,0
8481679,9.0,Maxence,Guenette,D,https://assets.nhle.com/mugs/nhl/20232024/OTT/8481679.png,7,0,0,0,-1,2,0,0,6,0.0,0,0,0,0
8481683,23.0,Aidan,McDonough,L,https://assets.nhle.com/mugs/nhl/20232024/VAN/8481683.png,6,1,0,1,-2,2,0,0,4,0.25,0,0,0,0
8481599,53.0,Victor,Soderstrom,D,https://assets.nhle.com/mugs/nhl/20232024/ARI/8481599.png,3,0,0,0,-1,0,0,0,1,0.0,0,0,0,0
8479639,12.0,Dylan,Coghlan,D,https://assets.nhle.com/mugs/nhl/20232024/CAR/8479639.png,17,0,3,3,-1,2,0,0,29,0.0,0,0,0,0
8481690,29.0,Tyler,Angle,C,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8481690.png,1,0,0,0,-1,0,0,0,0,0.0,0,0,0,0
8479644,17.0,Matt,Luff,R,https://assets.nhle.com/mugs/nhl/20232024/DET/8479644.png,19,2,2,4,-4,0,0,0,20,0.1,0,0,0,0
8473504,2.0,Cal,Clutterbuck,R,https://assets.nhle.com/mugs/nhl/20232024/NYI/8473504.png,71,7,12,19,6,32,0,0,50,0.14,0,0,0,0
8473507,17.0,Jeff,Petry,D,https://assets.nhle.com/mugs/nhl/20232024/DET/8473507.png,63,2,18,20,-7,30,0,0,70,0.028571,0,0,0,1
8481704,18.0,Juuso,Parssinen,C,https://assets.nhle.com/mugs/nhl/20232024/NSH/8481704.png,44,8,4,12,-6,12,0,0,54,0.148148,2,3,0,0
8473512,9.0,Claude,Giroux,R,https://assets.nhle.com/mugs/nhl/20232024/OTT/8473512.png,70,19,40,59,-11,22,1,1,159,0.119497,2,15,1,2
8481708,3.0,Zac,Jones,D,https://assets.nhle.com/mugs/nhl/20232024/NYR/8481708.png,27,1,7,8,-3,6,1,0,33,0.030303,0,0,0,0
8479661,14.0,Tanner,Jeannot,L,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479661.png,46,6,7,13,-11,61,0,0,53,0.113208,1,2,0,0
8481711,53.0,Matias,Maccelli,L,https://assets.nhle.com/mugs/nhl/20232024/ARI/8481711.png,72,12,36,48,-8,6,1,0,128,0.09375,2,11,0,1
8481712,25.0,Matej,Blumel,R,https://assets.nhle.com/mugs/nhl/20232024/DAL/8481712.png,6,1,0,1,-2,0,0,0,7,0.142857,0,0,0,0
8477941,,Nick,Ritchie,L,https://assets.nhle.com/mugs/nhl/latest/8477941.png,74,13,13,26,-21,53,2,0,120,0.108333,4,10,0,0
8481605,24.0,Jackson,LaCombe,D,https://assets.nhle.com/mugs/nhl/20232024/ANA/8481605.png,62,1,12,13,-27,22,0,0,50,0.02,0,2,0,0
8479671,29.0,Mathieu,Olivier,R,https://assets.nhle.com/mugs/nhl/20232024/CBJ/8479671.png,44,3,5,8,-3,65,1,0,41,0.073171,0,0,0,0
8481720,10.0,Nick,Abruzzese,C,https://assets.nhle.com/mugs/nhl/20232024/TOR/8481720.png,2,0,2,2,1,0,0,0,2,0.0,0,1,0,0
8479675,26.0,Trevor,Moore,L,https://assets.nhle.com/mugs/nhl/20232024/LAK/8479675.png,71,26,23,49,11,24,4,0,221,0.117647,2,7,2,2
8473533,12.0,Jordan,Staal,C,https://assets.nhle.com/mugs/nhl/20232024/CAR/8473533.png,73,8,19,27,-15,44,2,0,111,0.072072,0,1,0,2
8481725,17.0,Elmer,Soderblom,L,https://assets.nhle.com/mugs/nhl/20232024/DET/8481725.png,21,5,3,8,0,8,2,0,30,0.166667,0,0,0,0
8473544,,Derick,Brassard,C,https://assets.nhle.com/mugs/nhl/latest/8473544.png,62,13,10,23,3,30,4,0,92,0.141304,5,10,0,0
8479981,13.0,Jonah,Gadjovich,L,https://assets.nhle.com/mugs/nhl/20232024/FLA/8479981.png,35,2,2,4,1,95,0,0,29,0.068966,0,0,0,0
8473548,,Phil,Kessel,R,https://assets.nhle.com/mugs/nhl/latest/8473548.png,82,14,22,36,-7,30,0,0,149,0.09396,2,9,0,0
8481740,2.0,Tyce,Thompson,R,https://assets.nhle.com/mugs/nhl/20232024/NYI/8481740.png,2,0,0,0,-1,0,0,0,1,0.0,0,0,0,0
8479983,28.0,Mario,Ferraro,D,https://assets.nhle.com/mugs/nhl/20232024/SJS/8479983.png,67,2,17,19,-31,34,0,0,112,0.017857,0,0,0,0
8481751,7.0,Lukas,Rousek,R,https://assets.nhle.com/mugs/nhl/20232024/BUF/8481751.png,9,0,2,2,1,0,0,0,4,0.0,0,0,0,0
8477949,7.0,Alex,Tuch,R,https://assets.nhle.com/mugs/nhl/20232024/BUF/8477949.png,65,19,29,48,3,36,7,0,162,0.117284,2,9,1,1
8481754,24.0,Nikita,Nesterenko,C,https://assets.nhle.com/mugs/nhl/20232024/ANA/8481754.png,9,1,0,1,-3,0,0,0,23,0.043478,0,0,0,0
8473563,15.0,Nicklas,Backstrom,C,https://assets.nhle.com/mugs/nhl/20232024/WSH/8473563.png,8,0,1,1,-3,2,0,0,12,0.0,0,0,0,0
8479705,52.0,Jeffrey,Viel,L,https://assets.nhle.com/mugs/nhl/20232024/WPG/8479705.png,4,0,0,0,0,2,0,0,4,0.0,0,0,0,0
8479985,55.0,Cale,Fleury,D,https://assets.nhle.com/mugs/nhl/20232024/SEA/8479985.png,12,0,1,1,0,2,0,0,10,0.0,0,0,0,0
8483808,20.0,Andrei,Kuzmenko,L,https://assets.nhle.com/mugs/nhl/20232024/CGY/8483808.png,61,13,16,29,-10,10,3,0,93,0.139785,5,10,0,0
8477951,53.0,Nick,Schmaltz,C,https://assets.nhle.com/mugs/nhl/20232024/ARI/8477951.png,69,20,32,52,-18,10,3,1,141,0.141844,10,21,1,1
8479718,14.0,Alex,Barré-Boulet,C,https://assets.nhle.com/mugs/nhl/20232024/TBL/8479718.png,36,6,3,9,-9,10,0,0,46,0.130435,2,2,0,0
8479987,6.0,Morgan,Geekie,C,https://assets.nhle.com/mugs/nhl/20232024/BOS/8479987.png,67,16,21,37,7,24,0,0,113,0.141593,4,12,0,0
8475625,23.0,Matt,Irwin,D,https://assets.nhle.com/mugs/nhl/20232024/VAN/8475625.png,61,2,3,5,-8,36,0,0,79,0.025316,0,0,0,0
8477955,55.0,Jared,McCann,L,https://assets.nhle.com/mugs/nhl/20232024/SEA/8477955.png,70,27,28,55,-5,25,3,1,187,0.144385,9,19,2,2
8481789,55.0,Tye,Kartye,L,https://assets.nhle.com/mugs/nhl/20232024/SEA/8481789.png,66,8,8,16,-6,35,0,0,94,0.085106,0,0,0,0
8479992,17.0,Michael,Rasmussen,C,https://assets.nhle.com/mugs/nhl/20232024/DET/8479992.png,72,13,20,33,11,47,3,0,96,0.135417,0,0,1,4
8473604,,Jonathan,Toews,C,https://assets.nhle.com/mugs/nhl/latest/8473604.png,53,15,16,31,-31,43,1,1,87,0.172414,9,12,0,0
8481812,28.0,Nikolai,Knyzhov,D,https://assets.nhle.com/mugs/nhl/20232024/SJS/8481812.png,10,0,1,1,-6,6,0,0,6,0.0,0,0,0,0
8479772,9.0,Zack,MacEwen,R,https://assets.nhle.com/mugs/nhl/20232024/OTT/8479772.png,24,2,1,3,-5,50,1,0,16,0.125,0,0,0,0
